lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,50,2022-08-10T11:49:42.476Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,51,2022-08-10T11:44:29.639Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,51,2022-08-10T11:27:22.558Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,52,2022-08-10T11:21:25.460Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,52,2022-08-10T11:16:06.776Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,52,2022-08-10T11:10:09.389Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,52,2022-08-10T11:04:48.144Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,54,2022-08-10T10:58:48.767Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,54,2022-08-10T10:53:26.218Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,54,2022-08-10T10:47:52.403Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,55,2022-08-10T10:42:05.959Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,55,2022-08-10T10:36:28.068Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,55,2022-08-10T10:30:52.440Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,56,2022-08-10T10:25:20.104Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,56,2022-08-10T10:19:17.073Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,59,2022-08-10T10:14:07.299Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,59,2022-08-10T10:07:59.371Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,59,2022-08-10T10:02:35.122Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,60,2022-08-10T09:57:41.359Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,62,2022-08-10T09:45:34.286Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,64,2022-08-10T09:40:06.109Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,64,2022-08-10T09:36:19.016Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,63,2022-08-10T09:28:44.822Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,64,2022-08-10T09:22:57.354Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,65,2022-08-10T09:17:22.070Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,66,2022-08-10T09:11:48.163Z,5c9e06c1cbf9ae001a48c974,SI
